date,symbol,open,high,low,close,volume
2021-02-09,PNJ,54.29,56.17,53.62,56.04,522600
2021-02-17,PNJ,56.3,58.32,56.04,57.98,837600
2021-02-18,PNJ,58.32,58.65,57.38,58.65,869200
2021-02-19,PNJ,58.32,58.65,57.65,58.25,459900
2021-02-22,PNJ,57.65,57.98,56.84,57.04,665700
2021-02-23,PNJ,56.98,56.98,55.7,55.97,1045500
2021-02-24,PNJ,55.97,56.57,55.1,55.5,562400
2021-02-25,PNJ,55.63,56.3,55.5,56.3,427100
2021-02-26,PNJ,56.64,57.04,55.97,56.91,579400
2021-03-01,PNJ,57.65,57.65,56.37,56.77,482000
2021-03-02,PNJ,56.98,56.98,56.17,56.3,317600
2021-03-03,PNJ,56.98,57.11,56.57,56.71,526100
2021-03-04,PNJ,56.98,57.65,55.63,56.17,371100
2021-03-05,PNJ,55.57,56.3,55.3,56.17,290000
2021-03-08,PNJ,56.17,56.3,55.63,56.04,352200
2021-03-09,PNJ,55.7,56.04,55.43,55.97,287000
2021-03-10,PNJ,56.24,56.44,55.63,56.04,291600
2021-03-11,PNJ,56.64,56.64,56.04,56.3,232300
2021-03-12,PNJ,56.44,56.64,56.04,56.04,196400
2021-03-15,PNJ,57.19,57.19,56.65,56.92,513900
2021-03-16,PNJ,56.78,56.92,56.31,56.51,259300
2021-03-17,PNJ,56.78,56.78,56.38,56.58,221900
2021-03-18,PNJ,56.65,57.46,56.58,57.46,335000
2021-03-19,PNJ,56.85,57.39,56.85,57.26,347500
2021-03-22,PNJ,57.26,57.32,56.78,56.99,357800
2021-03-23,PNJ,56.99,57.53,56.51,56.99,223900
2021-03-24,PNJ,57.05,58.54,56.65,56.92,654300
2021-03-25,PNJ,57.87,57.93,56.72,57.53,447600
2021-03-26,PNJ,56.78,57.66,54.14,57.46,363400
2021-03-29,PNJ,57.6,57.87,57.05,57.53,457100
2021-03-30,PNJ,58.2,58.88,53.53,57.19,432800
2021-03-31,PNJ,57.19,57.19,56.72,57.19,224300
2021-04-01,PNJ,57.19,58.14,56.85,57.87,532400
2021-04-02,PNJ,58.2,60.71,58.2,60.03,1072800
2021-04-05,PNJ,59.9,60.57,59.9,60.1,511800
2021-04-06,PNJ,60.1,60.57,59.83,60.23,488400
2021-04-07,PNJ,59.63,60.23,59.42,59.9,385300
2021-04-08,PNJ,59.76,59.9,58.88,59.9,390800
2021-04-09,PNJ,59.63,61.25,59.56,61.11,671200
2021-04-12,PNJ,61.25,62.6,61.25,62.13,669100
2021-04-13,PNJ,62.06,62.4,60.91,61.39,539000
2021-04-14,PNJ,61.05,61.93,60.23,61.93,490700
2021-04-15,PNJ,62.6,64.16,61.93,62.26,735800
2021-04-16,PNJ,61.93,63.21,59.49,61.52,709200
2021-04-19,PNJ,62.26,63.96,61.99,63.62,1391000
2021-04-20,PNJ,63.69,64.3,62.94,63.89,688900
2021-04-22,PNJ,63.62,63.82,63.14,63.55,709100
2021-04-23,PNJ,63.55,65.51,61.93,64.97,1338900
2021-04-26,PNJ,64.97,64.97,63.28,64.3,547300
2021-04-27,PNJ,62.26,64.97,62.26,64.97,514700
2021-04-28,PNJ,63.35,64.97,63.21,64.77,584300
2021-04-29,PNJ,64.9,66.33,64.3,66.33,1222000
2021-05-04,PNJ,65.04,65.99,64.43,64.43,279900
2021-05-05,PNJ,65.65,66.33,65.11,65.65,560400
2021-05-06,PNJ,66.33,66.33,64.97,64.97,502100
2021-05-07,PNJ,64.97,65.31,63.62,64.63,631500
2021-05-10,PNJ,64.63,64.63,63.35,63.35,391400
2021-05-11,PNJ,64.3,64.9,63.62,63.62,371800
