date,symbol,open,high,low,close,volume
2019-05-27,VNM,77.06,78.82,76.41,78.82,320060
2019-05-28,VNM,78.82,79.12,77.47,77.65,608790
2019-05-29,VNM,77.88,78.65,77.53,78.18,271730
2019-05-30,VNM,78.12,78.24,77.35,77.35,542710
2019-05-31,VNM,77.29,77.53,76.18,76.18,711390
2019-06-03,VNM,76.18,76.53,74.77,75.29,717990
2019-06-04,VNM,75.59,75.88,75.29,75.65,472650
2019-06-05,VNM,76.54,76.9,75.59,75.89,358780
2019-06-06,VNM,75.89,76.07,74.94,75.29,548650
2019-06-07,VNM,75.17,75.83,75.17,75.35,362030
2019-06-10,VNM,75.59,76.07,74.94,75.53,561260
2019-06-11,VNM,75.59,75.59,74.64,74.7,565400
2019-06-12,VNM,74.52,74.88,74.46,74.52,699880
2019-06-13,VNM,74.52,74.52,73.09,73.33,1125310
2019-06-14,VNM,73.21,73.92,73.15,73.63,665880
2019-06-17,VNM,73.63,73.69,73.09,73.63,632730
2019-06-18,VNM,73.21,73.63,73.21,73.21,1039070
2019-06-19,VNM,73.21,73.63,73.21,73.45,929690
2019-06-20,VNM,73.51,73.51,73.27,73.39,1010200
2019-06-21,VNM,74.7,74.7,73.39,74.7,2613920
2019-06-24,VNM,74.94,74.94,73.27,73.27,615090
2019-06-25,VNM,73.27,73.92,73.27,73.45,704890
2019-06-26,VNM,73.27,73.75,73.21,73.51,497730
2019-06-27,VNM,73.51,73.69,73.15,73.27,802160
2019-06-28,VNM,73.21,73.33,72.32,73.21,919970
2019-07-01,VNM,73.21,74.46,73.21,74.4,991440
2019-07-02,VNM,74.4,75.06,74.16,74.46,716810
2019-07-03,VNM,74.52,75.17,74.28,75.0,657870
2019-07-04,VNM,75.11,75.35,75.06,75.11,613870
2019-07-05,VNM,75.11,75.35,74.82,75.11,520290
2019-07-08,VNM,74.82,74.82,73.81,73.92,969080
2019-07-09,VNM,73.92,74.4,73.57,74.4,951440
2019-07-10,VNM,74.4,74.7,74.28,74.4,420940
2019-07-11,VNM,74.7,74.7,74.4,74.52,277200
2019-07-12,VNM,74.52,74.58,73.81,73.81,370730
2019-07-15,VNM,73.75,73.81,73.33,73.33,703320
2019-07-16,VNM,73.69,73.92,73.51,73.81,512540
2019-07-17,VNM,73.81,74.94,73.75,74.64,965170
2019-07-18,VNM,74.4,74.64,74.1,74.16,707720
2019-07-19,VNM,74.16,75.65,74.16,75.53,1381230
2019-07-22,VNM,75.29,75.29,74.7,74.7,721980
2019-07-23,VNM,74.7,74.76,74.28,74.64,764550
2019-07-24,VNM,75.0,75.53,74.52,74.76,593800
2019-07-25,VNM,74.4,74.7,74.4,74.46,686030
2019-07-26,VNM,74.58,74.94,74.1,74.1,526110
2019-07-29,VNM,73.86,74.04,73.21,73.51,1095840
2019-07-30,VNM,74.4,74.76,73.51,73.51,921500
2019-07-31,VNM,73.51,73.81,73.15,73.33,816150
2019-08-01,VNM,73.51,74.1,73.33,73.92,502790
2019-08-02,VNM,73.51,73.92,73.39,73.81,471510
2019-08-05,VNM,73.51,74.04,72.61,72.61,882750
2019-08-06,VNM,72.02,72.02,70.95,71.54,938500
2019-08-07,VNM,71.54,72.5,71.54,72.02,731780
2019-08-08,VNM,72.02,72.38,71.54,71.96,570640
